error: Oct-11-2022 22:46:42: 	404 ||  Not Found - URL: / -  Method: GET
error: Dec-28-2022 15:43:58: 	500 - Internal Server Error - insert into `danhSachNguoiNhan` (`create_at`, `id`, `maTaiKhoanNguoiChuyen`, `maTaiKhoanNguoiNhan`, `tenGoiNho`) values ('2022-12-05 15:57:20.000', 'LTW', '0969060690', '0969060691', 'LE Quy') - Incorrect integer value: 'LTW' for column 'id' at row 1 - URL: /danhSachNguoiNhan/ - Method: POST
error: Dec-28-2022 15:53:46: 	400 - Internal Server Error - Unexpected token } in JSON at position 136 - URL: /danhSachNguoiNhan/ - Method: POST
error: Dec-28-2022 15:53:51: 	500 - Internal Server Error - insert into `danhSachNguoiNhan` (`idNganHang`, `maTaiKhoanNguoiChuyen`, `maTaiKhoanNguoiNhan`, `tenGoiNho`) values ('2', '0969060690', '0969060691', 'LE Quy') - Field 'create_at' doesn't have a default value - URL: /danhSachNguoiNhan/ - Method: POST
error: Dec-28-2022 15:58:05: 	500 - Internal Server Error - insert into `danhSachNguoiNhan` (`params`) values ({"maTaiKhoanNguoiChuyen":"0969060690","maTaiKhoanNguoiNhan":"3123","tenGoiNho":"123","idNganHang":1,"create_at":"Wed Dec 28 2022 15:58:05 GMT+0700"}) - Unknown column 'params' in 'field list' - URL: /danhSachNguoiNhan - Method: POST
error: Dec-28-2022 15:58:08: 	500 - Internal Server Error - insert into `danhSachNguoiNhan` (`params`) values ({"maTaiKhoanNguoiChuyen":"0969060690","maTaiKhoanNguoiNhan":"3123","tenGoiNho":"123","idNganHang":1,"create_at":"Wed Dec 28 2022 15:58:08 GMT+0700"}) - Unknown column 'params' in 'field list' - URL: /danhSachNguoiNhan - Method: POST
error: Dec-28-2022 15:58:08: 	500 - Internal Server Error - insert into `danhSachNguoiNhan` (`params`) values ({"maTaiKhoanNguoiChuyen":"0969060690","maTaiKhoanNguoiNhan":"3123","tenGoiNho":"123","idNganHang":1,"create_at":"Wed Dec 28 2022 15:58:08 GMT+0700"}) - Unknown column 'params' in 'field list' - URL: /danhSachNguoiNhan - Method: POST
error: Dec-28-2022 15:58:12: 	500 - Internal Server Error - insert into `danhSachNguoiNhan` (`params`) values ({"maTaiKhoanNguoiChuyen":"0969060690","maTaiKhoanNguoiNhan":"3123","tenGoiNho":"123","idNganHang":1,"create_at":"Wed Dec 28 2022 15:58:12 GMT+0700"}) - Unknown column 'params' in 'field list' - URL: /danhSachNguoiNhan - Method: POST
error: Dec-28-2022 15:58:19: 	500 - Internal Server Error - insert into `danhSachNguoiNhan` (`params`) values ({"maTaiKhoanNguoiChuyen":"0969060690","maTaiKhoanNguoiNhan":"3123","tenGoiNho":"123","idNganHang":1,"create_at":"Wed Dec 28 2022 15:58:19 GMT+0700"}) - Unknown column 'params' in 'field list' - URL: /danhSachNguoiNhan - Method: POST
error: Dec-28-2022 15:58:53: 	500 - Internal Server Error - insert into `danhSachNguoiNhan` (`params`) values ({"maTaiKhoanNguoiChuyen":"0969060690","maTaiKhoanNguoiNhan":"0969060691","tenGoiNho":"Tan ne","idNganHang":1,"create_at":"Wed Dec 28 2022 15:58:52 GMT+0700"}) - Unknown column 'params' in 'field list' - URL: /danhSachNguoiNhan - Method: POST
error: Dec-28-2022 15:58:56: 	500 - Internal Server Error - insert into `danhSachNguoiNhan` (`params`) values ({"maTaiKhoanNguoiChuyen":"0969060690","maTaiKhoanNguoiNhan":"0969060691","tenGoiNho":"Tan ne","idNganHang":4,"create_at":"Wed Dec 28 2022 15:58:56 GMT+0700"}) - Unknown column 'params' in 'field list' - URL: /danhSachNguoiNhan - Method: POST
error: Dec-28-2022 15:59:01: 	500 - Internal Server Error - insert into `danhSachNguoiNhan` (`params`) values ({"maTaiKhoanNguoiChuyen":"0969060690","maTaiKhoanNguoiNhan":"0969060691","tenGoiNho":"Tan ne","idNganHang":4,"create_at":"Wed Dec 28 2022 15:59:00 GMT+0700"}) - Unknown column 'params' in 'field list' - URL: /danhSachNguoiNhan - Method: POST
error: Dec-28-2022 15:59:49: 	500 - Internal Server Error - insert into `danhSachNguoiNhan` (`params`) values ({"maTaiKhoanNguoiChuyen":"0969060690","maTaiKhoanNguoiNhan":"0969060691","tenGoiNho":"Tan ne","idNganHang":4,"create_at":"Wed Dec 28 2022 15:59:49 GMT+0700"}) - Unknown column 'params' in 'field list' - URL: /danhSachNguoiNhan - Method: POST
error: Dec-28-2022 16:00:50: 	500 - Internal Server Error - insert into `danhSachNguoiNhan` (`params`) values ({"maTaiKhoanNguoiChuyen":"0969060690","maTaiKhoanNguoiNhan":"0969060691","tenGoiNho":"Tan ne","idNganHang":4,"create_at":"Wed Dec 28 2022 16:00:50 GMT+0700"}) - Unknown column 'params' in 'field list' - URL: /danhSachNguoiNhan - Method: POST
error: Dec-28-2022 16:01:38: 	500 - Internal Server Error - insert into `danhSachNguoiNhan` (`create_at`, `idNganHang`, `maTaiKhoanNguoiChuyen`, `maTaiKhoanNguoiNhan`, `tenGoiNho`) values ('Wed Dec 28 2022 16:01:38 GMT+0700', 4, '0969060690', 'params', 'Tan') - Incorrect datetime value: 'Wed Dec 28 2022 16:01:38 GMT+0700' for column 'create_at' at row 1 - URL: /danhSachNguoiNhan - Method: POST
error: Dec-28-2022 16:34:37: 	404 ||  Not Found - URL: /danhSachNguoiNhan/deleteByID/4 -  Method: [object Object]
error: Dec-28-2022 16:35:02: 	404 ||  Not Found - URL: /danhSachNguoiNhan/deleteByID/3 -  Method: [object Object]
error: Dec-28-2022 16:36:32: 	404 ||  Not Found - URL: /danhSachNguoiNhan/deleteByID/2 -  Method: [object Object]
error: Dec-28-2022 16:36:59: 	404 ||  Not Found - URL: /danhSachNguoiNhan/deleteByID/2 -  Method: [object Object]
error: Dec-28-2022 22:59:20: 	404 ||  Not Found - URL: /danhSachNguoiNhan/getByAccountNumberUser%7D -  Method: [object Object]
error: Dec-28-2022 22:59:22: 	404 ||  Not Found - URL: /danhSachNguoiNhan/getByAccountNumberUser%7D -  Method: [object Object]
error: Dec-28-2022 22:59:23: 	404 ||  Not Found - URL: /danhSachNguoiNhan/getByAccountNumberUser%7D -  Method: [object Object]
error: Dec-28-2022 22:59:23: 	404 ||  Not Found - URL: /danhSachNguoiNhan/getByAccountNumberUser%7D -  Method: [object Object]
error: Dec-28-2022 22:59:47: 	404 ||  Not Found - URL: /danhSachNguoiNhan/getByAccountNumberUser%7D -  Method: [object Object]
error: Dec-28-2022 22:59:51: 	404 ||  Not Found - URL: /danhSachNguoiNhan/getByAccountNumberUser%7D -  Method: [object Object]
error: Dec-28-2022 22:59:58: 	404 ||  Not Found - URL: /danhSachNguoiNhan/getByAccountNumberUser%7D -  Method: [object Object]
error: Dec-28-2022 23:09:12: 	404 ||  Not Found - URL: /taiKhoan/getWithNumberCard/0969060690 -  Method: [object Object]
error: Dec-28-2022 23:09:14: 	404 ||  Not Found - URL: /taiKhoan/getWithNumberCard/0969060690 -  Method: [object Object]
error: Dec-28-2022 23:10:43: 	404 ||  Not Found - URL: /taiKhoan/getWithNumberCard/0969060690 -  Method: [object Object]
error: Dec-28-2022 23:11:07: 	404 ||  Not Found - URL: /taiKhoan/getWithNumberCard/0969060690 -  Method: [object Object]
error: Dec-28-2022 23:11:08: 	404 ||  Not Found - URL: /taiKhoan/getWithNumberCard/0969060690 -  Method: [object Object]
error: Dec-28-2022 23:11:20: 	404 ||  Not Found - URL: /taiKhoan/getWithNumberCard/0969060690 -  Method: [object Object]
error: Dec-29-2022 00:33:14: 	500 - Internal Server Error - Empty .update() call detected! Update data does not contain any values to update. This will result in a faulty query. Table: danhSachNguoiNhan. Columns: . - URL: /danhSachNguoiNhan/Update/undefined - Method: PUT
error: Dec-29-2022 16:17:37: 	404 ||  Not Found - URL: /danhSachNguoiNhan/getByNumberCard -  Method: [object Object]
error: Dec-29-2022 16:17:39: 	404 ||  Not Found - URL: /danhSachNguoiNhan/getByNumberCard -  Method: [object Object]
error: Dec-29-2022 16:17:56: 	404 ||  Not Found - URL: /danhSachNguoiNhan/getByNumberCard -  Method: [object Object]
error: Dec-29-2022 16:18:06: 	404 ||  Not Found - URL: /danhSachNguoiNhan/getByNumberCard -  Method: [object Object]
error: Dec-29-2022 16:18:06: 	404 ||  Not Found - URL: /danhSachNguoiNhan/getByNumberCard -  Method: [object Object]
error: Dec-29-2022 16:18:28: 	500 - Internal Server Error - select `TK`.`hoTen` as `hoTenChuNo`, `TK1`.`hoTenNguoiNo`, *.`danhSachNguoiNo` from `danhSachNguoiNo` inner join `taiKhoan` as `TK` on `TK`.`maTaiKhoan` = `danhSachNguoiNo`.`maTaiKhoanChuNo` inner join `taiKhoan` as `TK1` on `TK1`.`maTaiKhoan` = `danhSachNguoiNo`.`maTaiKhoanNguoiNo` where `danhSachNguoiNo`.`maTaiKhoanChuNo` = 969060690 - You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '*.`danhSachNguoiNo` from `danhSachNguoiNo` inner join `taiKhoan` as `TK` on `TK`' at line 1 - URL: /danhSachNguoiNo/getByNumberCard - Method: POST
error: Dec-29-2022 16:19:41: 	500 - Internal Server Error - select `TK`.`hoTen` as `hoTenChuNo`, `TK1`.`hoTenNguoiNo`, *.`danhSachNguoiNo` from `danhSachNguoiNo` inner join `taiKhoan` as `TK` on `TK`.`maTaiKhoan` = `danhSachNguoiNo`.`maTaiKhoanChuNo` inner join `taiKhoan` as `TK1` on `TK1`.`maTaiKhoan` = `danhSachNguoiNo`.`maTaiKhoanNguoiNo` where `danhSachNguoiNo`.`maTaiKhoanChuNo` = 969060690 - You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '*.`danhSachNguoiNo` from `danhSachNguoiNo` inner join `taiKhoan` as `TK` on `TK`' at line 1 - URL: /danhSachNguoiNo/getByNumberCard - Method: POST
error: Dec-29-2022 16:19:59: 	500 - Internal Server Error - select `TK`.`hoTen` as `hoTenChuNo`, `TK1`.`hoTenNguoiNo`, *.`danhSachNguoiNo` from `danhSachNguoiNo` inner join `taiKhoan` as `TK` on `TK`.`maTaiKhoan` = `danhSachNguoiNo`.`maTaiKhoanChuNo` inner join `taiKhoan` as `TK1` on `TK1`.`maTaiKhoan` = `danhSachNguoiNo`.`maTaiKhoanNguoiNo` where `danhSachNguoiNo`.`maTaiKhoanChuNo` = 969060690 - You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '*.`danhSachNguoiNo` from `danhSachNguoiNo` inner join `taiKhoan` as `TK` on `TK`' at line 1 - URL: /danhSachNguoiNo/getByNumberCard - Method: POST
error: Dec-29-2022 16:20:10: 	500 - Internal Server Error - select `TK`.`hoTen` as `hoTenChuNo`, `TK1`.`hoTenNguoiNo`, *.`danhSachNguoiNo` from `danhSachNguoiNo` inner join `taiKhoan` as `TK` on `TK`.`maTaiKhoan` = `danhSachNguoiNo`.`maTaiKhoanChuNo` inner join `taiKhoan` as `TK1` on `TK1`.`maTaiKhoan` = `danhSachNguoiNo`.`maTaiKhoanNguoiNo` where `danhSachNguoiNo`.`maTaiKhoanChuNo` = 969060690 - You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '*.`danhSachNguoiNo` from `danhSachNguoiNo` inner join `taiKhoan` as `TK` on `TK`' at line 1 - URL: /danhSachNguoiNo/getByNumberCard - Method: POST
error: Dec-29-2022 16:21:50: 	500 - Internal Server Error - select `TK`.`hoTen` as `hoTenChuNo`, `TK1`.`hoTenNguoiNo`, *.`danhSachNguoiNo` from `danhSachNguoiNo` inner join `taiKhoan` as `TK` on `TK`.`maTaiKhoan` = `danhSachNguoiNo`.`maTaiKhoanChuNo` inner join `taiKhoan` as `TK1` on `TK1`.`maTaiKhoan` = `danhSachNguoiNo`.`maTaiKhoanNguoiNo` where `danhSachNguoiNo`.`maTaiKhoanChuNo` = 969060690 - You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '*.`danhSachNguoiNo` from `danhSachNguoiNo` inner join `taiKhoan` as `TK` on `TK`' at line 1 - URL: /danhSachNguoiNo/getByNumberCard - Method: POST
error: Dec-29-2022 16:26:05: 	500 - Internal Server Error - select * from `danhSachNguoiNo` as `DSNN` inner join `taiKhoan` as `TK` on `DSNN`.`maTaiKhoanChuNo` = `TK`.`maTaiKhoan` inner join `taiKhoan` as `TK1` on `DSNN`.`maTaiKhoanNguoiNo` = `TK1`.`maTaiKhoan` where `danhSachNguoiNo`.`maTaiKhoanChuNo` = 969060690 - Unknown column 'danhSachNguoiNo.maTaiKhoanChuNo' in 'where clause' - URL: /danhSachNguoiNo/getByNumberCard - Method: POST
error: Dec-29-2022 16:26:35: 	500 - Internal Server Error - select * from `danhSachNguoiNo` as `DSNN` inner join `taiKhoan` as `TK` on `DSNN`.`maTaiKhoanChuNo` = `TK`.`maTaiKhoan` inner join `taiKhoan` as `TK1` on `DSNN`.`maTaiKhoanNguoiNo` = `TK1`.`maTaiKhoan` where `danhSachNguoiNo`.`maTaiKhoanChuNo` = 969060690 - Unknown column 'danhSachNguoiNo.maTaiKhoanChuNo' in 'where clause' - URL: /danhSachNguoiNo/getByNumberCard - Method: POST
error: Dec-29-2022 16:27:27: 	500 - Internal Server Error - select `TK`.`hoTen` as `hoTenChuNo`, `TK1`.`hoTenNguoiNo`, *.`danhSachNguoiNo` from `danhSachNguoiNo` as `DSNN` inner join `taiKhoan` as `TK` on `DSNN`.`maTaiKhoanChuNo` = `TK`.`maTaiKhoan` inner join `taiKhoan` as `TK1` on `DSNN`.`maTaiKhoanNguoiNo` = `TK1`.`maTaiKhoan` where `maTaiKhoanChuNo` = 969060690 - You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '*.`danhSachNguoiNo` from `danhSachNguoiNo` as `DSNN` inner join `taiKhoan` as `T' at line 1 - URL: /danhSachNguoiNo/getByNumberCard - Method: POST
error: Dec-29-2022 16:27:35: 	500 - Internal Server Error - select *.`danhSachNguoiNo` from `danhSachNguoiNo` as `DSNN` inner join `taiKhoan` as `TK` on `DSNN`.`maTaiKhoanChuNo` = `TK`.`maTaiKhoan` inner join `taiKhoan` as `TK1` on `DSNN`.`maTaiKhoanNguoiNo` = `TK1`.`maTaiKhoan` where `maTaiKhoanChuNo` = 969060690 - You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '.`danhSachNguoiNo` from `danhSachNguoiNo` as `DSNN` inner join `taiKhoan` as `TK' at line 1 - URL: /danhSachNguoiNo/getByNumberCard - Method: POST
error: Dec-29-2022 16:27:49: 	500 - Internal Server Error - select `TK`.`hoTen` as `hoTenChuNo`, `TK1`.`hoTenNguoiNo`, `DSNN`.* from `danhSachNguoiNo` as `DSNN` inner join `taiKhoan` as `TK` on `DSNN`.`maTaiKhoanChuNo` = `TK`.`maTaiKhoan` inner join `taiKhoan` as `TK1` on `DSNN`.`maTaiKhoanNguoiNo` = `TK1`.`maTaiKhoan` where `maTaiKhoanChuNo` = 969060690 - Unknown column 'TK1.hoTenNguoiNo' in 'field list' - URL: /danhSachNguoiNo/getByNumberCard - Method: POST
error: Dec-29-2022 16:27:56: 	500 - Internal Server Error - select `TK`.`hoTen` as `hoTenChuNo`, `TK1`.`hoTenNguoiNo` from `danhSachNguoiNo` as `DSNN` inner join `taiKhoan` as `TK` on `DSNN`.`maTaiKhoanChuNo` = `TK`.`maTaiKhoan` inner join `taiKhoan` as `TK1` on `DSNN`.`maTaiKhoanNguoiNo` = `TK1`.`maTaiKhoan` where `maTaiKhoanChuNo` = 969060690 - Unknown column 'TK1.hoTenNguoiNo' in 'field list' - URL: /danhSachNguoiNo/getByNumberCard - Method: POST
error: Dec-29-2022 16:36:30: 	500 - Internal Server Error - select `TK`.`hoTen` as `hoTenChuNo`, `TK1`.`hoTenNguoiNo`, `danhSachNguoiNo`.* from `danhSachNguoiNo` inner join `taiKhoan` as `TK` on `TK`.`maTaiKhoan` = `danhSachNguoiNo`.`maTaiKhoanChuNo` inner join `taiKhoan` as `TK1` on `TK1`.`maTaiKhoan` = `danhSachNguoiNo`.`maTaiKhoanNguoiNo` - Unknown column 'TK1.hoTenNguoiNo' in 'field list' - URL: /danhSachNguoiNo/getByNumberCard - Method: POST
error: Dec-29-2022 16:57:17: 	404 ||  Not Found - URL: /danhSachNguoiNo/1 -  Method: [object Object]
error: Dec-29-2022 16:57:22: 	Method: POST - URL: /danhSachNguoiNo - Message: must have required property 'noiDung'
error: Dec-30-2022 01:55:46: 	Method: PUT - URL: /danhSachNguoiNo - Message: must have required property 'maTaiKhoanChuNo'
error: Dec-30-2022 01:56:08: 	Method: PUT - URL: /danhSachNguoiNo - Message: must have required property 'maTaiKhoanChuNo'
error: Dec-30-2022 23:00:17: 	500 - Internal Server Error - select * from `taiKhoan` where `maTaiKhoan` = {"numberCard":"0969060690"} - Unknown column 'numberCard' in 'where clause' - URL: /sendOTP - Method: POST
error: Dec-30-2022 23:00:55: 	500 - Internal Server Error - select * from `taiKhoan` where `maTaiKhoan` = {"numberCard":"0969060690"} - Unknown column 'numberCard' in 'where clause' - URL: /sendOTP - Method: POST
error: Dec-30-2022 23:02:12: 	500 - Internal Server Error - select * from `taiKhoan` where `maTaiKhoan` = {"numberCard":"0969060690"} - Unknown column 'numberCard' in 'where clause' - URL: /sendOTP - Method: POST
error: Dec-30-2022 23:03:12: 	500 - Internal Server Error - select * from `taiKhoan` where `maTaiKhoan` = {"numberCard":"0969060690"} - Unknown column 'numberCard' in 'where clause' - URL: /sendOTP - Method: POST
error: Dec-30-2022 23:39:25: 	500 - Internal Server Error - Undefined binding(s) detected when compiling SELECT. Undefined column(s): [numberCardTo] query: select * from `otpTransfer` where `numberCardFrom` = ? and `numberCardTo` = ? order by `update_at` desc - URL: /sendOTP/isVerifyOtp - Method: POST
error: Dec-30-2022 23:39:26: 	500 - Internal Server Error - Undefined binding(s) detected when compiling SELECT. Undefined column(s): [numberCardTo] query: select * from `otpTransfer` where `numberCardFrom` = ? and `numberCardTo` = ? order by `update_at` desc - URL: /sendOTP/isVerifyOtp - Method: POST
error: Dec-30-2022 23:39:26: 	500 - Internal Server Error - Undefined binding(s) detected when compiling SELECT. Undefined column(s): [numberCardTo] query: select * from `otpTransfer` where `numberCardFrom` = ? and `numberCardTo` = ? order by `update_at` desc - URL: /sendOTP/isVerifyOtp - Method: POST
error: Dec-30-2022 23:39:27: 	500 - Internal Server Error - Undefined binding(s) detected when compiling SELECT. Undefined column(s): [numberCardTo] query: select * from `otpTransfer` where `numberCardFrom` = ? and `numberCardTo` = ? order by `update_at` desc - URL: /sendOTP/isVerifyOtp - Method: POST
error: Dec-30-2022 23:39:27: 	500 - Internal Server Error - Undefined binding(s) detected when compiling SELECT. Undefined column(s): [numberCardTo] query: select * from `otpTransfer` where `numberCardFrom` = ? and `numberCardTo` = ? order by `update_at` desc - URL: /sendOTP/isVerifyOtp - Method: POST
error: Dec-30-2022 23:39:27: 	500 - Internal Server Error - Undefined binding(s) detected when compiling SELECT. Undefined column(s): [numberCardTo] query: select * from `otpTransfer` where `numberCardFrom` = ? and `numberCardTo` = ? order by `update_at` desc - URL: /sendOTP/isVerifyOtp - Method: POST
error: Dec-30-2022 23:39:27: 	500 - Internal Server Error - Undefined binding(s) detected when compiling SELECT. Undefined column(s): [numberCardTo] query: select * from `otpTransfer` where `numberCardFrom` = ? and `numberCardTo` = ? order by `update_at` desc - URL: /sendOTP/isVerifyOtp - Method: POST
error: Dec-30-2022 23:40:00: 	500 - Internal Server Error - Undefined binding(s) detected when compiling SELECT. Undefined column(s): [numberCardTo] query: select * from `otpTransfer` where `numberCardFrom` = ? and `numberCardTo` = ? order by `update_at` desc - URL: /sendOTP/isVerifyOtp - Method: POST
error: Dec-30-2022 23:40:39: 	500 - Internal Server Error - Undefined binding(s) detected when compiling SELECT. Undefined column(s): [numberCardTo] query: select * from `otpTransfer` where `numberCardFrom` = ? and `numberCardTo` = ? order by `update_at` desc - URL: /sendOTP/isVerifyOtp - Method: POST
error: Dec-31-2022 16:33:05: 	404 ||  Not Found - URL: /dangNhap/resetPassword -  Method: [object Object]
error: Dec-31-2022 16:33:16: 	404 ||  Not Found - URL: /dangNhap/resetPassword -  Method: [object Object]
error: Dec-31-2022 16:33:23: 	404 ||  Not Found - URL: /dangNhap/resetPassword -  Method: [object Object]
error: Dec-31-2022 16:34:59: 	500 - Internal Server Error - update `TAIKHOAN` set `matKhau` = '$2a$10$MLf6b4AYw75CmJom57oLWOyQqsE.S17uMFJIW57vqlLd7juxPpQWS' where `id` = 2 - Table 'defaultdb.TAIKHOAN' doesn't exist - URL: /dangKy/resetPassword - Method: POST
error: Dec-31-2022 16:35:29: 	500 - Internal Server Error - update `TAIKHOAN` set `matKhau` = '$2a$10$GgzotVXDtqb9kJg0YHxzi.e03I/x8POYmScw/J6Y3LKwvMUWn5.Q6' where `id` = 2 - Table 'defaultdb.TAIKHOAN' doesn't exist - URL: /dangKy/resetPassword - Method: POST
error: Dec-31-2022 16:35:51: 	500 - Internal Server Error - update `TAIKHOAN` set `matKhau` = '$2a$10$63MiL3BZu6m7I709Pxxvmeefud2zyoiXn0Qc4ztNQy8N8QEG8Rth2' where `id` = 2 - Table 'defaultdb.TAIKHOAN' doesn't exist - URL: /dangKy/resetPassword - Method: POST
error: Dec-31-2022 16:36:21: 	500 - Internal Server Error - update `TAIKHOAN` set `matKhau` = '$2a$10$p5aVy4wDcb8EPW1w/IahS.35hqRu3HUVcksRJRgup4fw4bR44zXIS' where `id` = 2 - Table 'defaultdb.TAIKHOAN' doesn't exist - URL: /dangKy/resetPassword - Method: POST
error: Dec-31-2022 16:43:48: 	404 ||  Not Found - URL: /dangKy/resetPassword -  Method: [object Object]
error: Dec-31-2022 16:44:43: 	500 - Internal Server Error - user is not defined - URL: /dangNhap/resetPassword - Method: POST
error: Dec-31-2022 16:45:12: 	500 - Internal Server Error - userModel is not defined - URL: /dangNhap/resetPassword - Method: POST
error: Jan-01-2023 05:22:07: 	500 - Internal Server Error - getaddrinfo ENOTFOUND db-mysql-sgp1-81717-do-user-13082527-0.b.db.ondigitalocean.com - URL: /danhSachNguoiNo/getByNumberCard - Method: POST
error: Jan-01-2023 05:22:07: 	500 - Internal Server Error - getaddrinfo ENOTFOUND db-mysql-sgp1-81717-do-user-13082527-0.b.db.ondigitalocean.com - URL: /danhSachNguoiNhan/getByAccountNumber/0969060690 - Method: GET
error: Jan-01-2023 05:22:07: 	500 - Internal Server Error - getaddrinfo ENOTFOUND db-mysql-sgp1-81717-do-user-13082527-0.b.db.ondigitalocean.com - URL: /nganHangDoiTac - Method: GET
error: Jan-01-2023 05:22:07: 	500 - Internal Server Error - getaddrinfo ENOTFOUND db-mysql-sgp1-81717-do-user-13082527-0.b.db.ondigitalocean.com - URL: /lichSuGiaoDich/getByAccountNumber/0969060690 - Method: GET
error: Jan-01-2023 05:22:07: 	500 - Internal Server Error - getaddrinfo ENOTFOUND db-mysql-sgp1-81717-do-user-13082527-0.b.db.ondigitalocean.com - URL: /taiKhoan/getMoney/2 - Method: GET
error: Jan-01-2023 05:22:07: 	500 - Internal Server Error - getaddrinfo ENOTFOUND db-mysql-sgp1-81717-do-user-13082527-0.b.db.ondigitalocean.com - URL: /danhSachNguoiNo/getByNumberCard - Method: POST
error: Jan-01-2023 05:22:07: 	500 - Internal Server Error - getaddrinfo ENOTFOUND db-mysql-sgp1-81717-do-user-13082527-0.b.db.ondigitalocean.com - URL: /danhSachNguoiNhan/getByAccountNumber/0969060690 - Method: GET
error: Jan-01-2023 05:22:07: 	500 - Internal Server Error - getaddrinfo ENOTFOUND db-mysql-sgp1-81717-do-user-13082527-0.b.db.ondigitalocean.com - URL: /nganHangDoiTac - Method: GET
error: Jan-02-2023 17:38:27: 	500 - Internal Server Error - Undefined binding(s) detected when compiling WHERE. Undefined column(s): [email] query: where `email` = ? - URL: /dangNhap/sendForgotPassWordOtp - Method: POST
error: Jan-02-2023 17:39:02: 	500 - Internal Server Error - Undefined binding(s) detected when compiling WHERE. Undefined column(s): [email] query: where `email` = ? - URL: /dangNhap/sendForgotPassWordOtp - Method: POST
error: Jan-02-2023 17:39:30: 	500 - Internal Server Error - Undefined binding(s) detected when compiling WHERE. Undefined column(s): [email] query: where `email` = ? - URL: /dangNhap/sendForgotPassWordOtp - Method: POST
error: Jan-02-2023 18:05:46: 	500 - Internal Server Error - Undefined binding(s) detected when compiling WHERE. Undefined column(s): [email] query: where `email` = ? - URL: /dangNhap/updateForgotPassWord - Method: POST
error: Jan-02-2023 18:06:23: 	500 - Internal Server Error - Undefined binding(s) detected when compiling WHERE. Undefined column(s): [email] query: where `email` = ? - URL: /dangNhap/updateForgotPassWord - Method: POST
error: Jan-02-2023 18:42:11: 	404 ||  Not Found - URL: /users//register -  Method: [object Object]
error: Jan-02-2023 18:42:15: 	404 ||  Not Found - URL: /users/register -  Method: [object Object]
error: Jan-02-2023 18:42:23: 	404 ||  Not Found - URL: /users/register -  Method: [object Object]
error: Jan-02-2023 18:42:41: 	404 ||  Not Found - URL: /dangKy -  Method: [object Object]
error: Jan-02-2023 18:43:02: 	500 - Internal Server Error - Illegal arguments: undefined, string - URL: /dangKy - Method: POST
error: Jan-02-2023 19:16:21: 	500 - Internal Server Error - Knex: Timeout acquiring a connection. The pool is probably full. Are you missing a .transacting(trx) call? - URL: /nganHangDoiTac - Method: GET
error: Jan-02-2023 19:16:21: 	500 - Internal Server Error - Knex: Timeout acquiring a connection. The pool is probably full. Are you missing a .transacting(trx) call? - URL: /taiKhoan/getMoney/7 - Method: GET
error: Jan-02-2023 19:16:21: 	500 - Internal Server Error - Knex: Timeout acquiring a connection. The pool is probably full. Are you missing a .transacting(trx) call? - URL: /danhSachNguoiNhan/getByAccountNumber/null - Method: GET
error: Jan-02-2023 19:16:21: 	500 - Internal Server Error - Knex: Timeout acquiring a connection. The pool is probably full. Are you missing a .transacting(trx) call? - URL: /lichSuGiaoDich/getByAccountNumber/null - Method: GET
error: Jan-07-2023 14:45:02: 	404 ||  Not Found - URL: / -  Method: [object Object]
error: Jan-07-2023 14:45:07: 	404 ||  Not Found - URL: /swagger -  Method: [object Object]
error: Jan-07-2023 16:32:57: 	500 - Internal Server Error - insert into `otpTransfer` (`numberCardFrom`, `numberCardTo`, `otp`) values (DEFAULT, DEFAULT, 6257) - Field 'numberCardFrom' doesn't have a default value - URL: /sendOTP - Method: POST
error: Jan-07-2023 16:32:58: 	500 - Internal Server Error - insert into `otpTransfer` (`numberCardFrom`, `numberCardTo`, `otp`) values (DEFAULT, DEFAULT, 10152) - Field 'numberCardFrom' doesn't have a default value - URL: /sendOTP - Method: POST
error: Jan-07-2023 16:32:59: 	500 - Internal Server Error - insert into `otpTransfer` (`numberCardFrom`, `numberCardTo`, `otp`) values (DEFAULT, DEFAULT, 1507) - Field 'numberCardFrom' doesn't have a default value - URL: /sendOTP - Method: POST
error: Jan-07-2023 16:32:59: 	500 - Internal Server Error - insert into `otpTransfer` (`numberCardFrom`, `numberCardTo`, `otp`) values (DEFAULT, DEFAULT, 2570) - Field 'numberCardFrom' doesn't have a default value - URL: /sendOTP - Method: POST
error: Jan-07-2023 16:47:49: 	500 - Internal Server Error - update `danhSachNguoiNo` set `tinhTrang` = 1 where `id` = NaN - Unknown column 'NaN' in 'where clause' - URL: /danhSachNguoiNo/undefined - Method: PUT
error: Jan-07-2023 16:49:25: 	500 - Internal Server Error - update `danhSachNguoiNo` set `tinhTrang` = 1 where `id` = NaN - Unknown column 'NaN' in 'where clause' - URL: /danhSachNguoiNo/undefined - Method: PUT
